Product ID,Invoice Date,Region,State,City,Gender Type,Operating Profit,Operating Margin,Sales Method
AW4591,6/17/2021,Midwest,Michigan,Detroit,Women,3261.12,0.48,Online
DB3364,6/17/2021,Midwest,Michigan,Detroit,Men,4765.2,0.55,Online
F35234,6/17/2021,Midwest,Michigan,Detroit,Women,6591,0.65,Online
B37703,7/15/2021,Midwest,Michigan,Detroit,Men,7695,0.6,Online
D97441,7/15/2021,Midwest,Michigan,Detroit,Men,5108.67,0.51,Online
CM6023,7/15/2021,Midwest,Michigan,Detroit,Women,3581.1,0.45,Online
CM6022,7/15/2021,Midwest,Michigan,Detroit,Women,3341.7,0.45,Online
EH0166,7/15/2021,Midwest,Michigan,Detroit,Men,3938.22,0.51,Online
EG0429,7/15/2021,Midwest,Michigan,Detroit,Women,8983.8,0.69,Online
FU8298,8/16/2021,Midwest,Michigan,Detroit,Men,9257.6,0.64,Online
FV0033,8/16/2021,Midwest,Michigan,Detroit,Men,4875,0.5,Online
CL9987,8/16/2021,Midwest,Michigan,Detroit,Women,2540.16,0.42,Online
FU8297,8/16/2021,Midwest,Michigan,Detroit,Women,2172.6,0.45,Online
EF0573,8/16/2021,Midwest,Michigan,Detroit,Men,3005.1,0.53,Online
EG0755,8/16/2021,Midwest,Michigan,Detroit,Women,5385.6,0.68,Online
FW1970,9/15/2021,Midwest,Michigan,Detroit,Men,6138.72,0.63,Online
BD7865,9/15/2021,Midwest,Michigan,Detroit,Men,3283.38,0.51,Online
EG2211,9/15/2021,Midwest,Michigan,Detroit,Women,2070.6,0.42,Online
D69234,9/15/2021,Midwest,Michigan,Detroit,Women,1820.7,0.45,Online
EG2216,9/15/2021,Midwest,Michigan,Detroit,Men,2624,0.5,Online
EG2007,9/15/2021,Midwest,Michigan,Detroit,Women,5397.6,0.65,Online
CM6029,10/17/2021,Midwest,Michigan,Detroit,Men,6725.25,0.61,Online
EF2479,10/17/2021,Midwest,Michigan,Detroit,Men,3151.29,0.51,Online
EE9658,10/17/2021,Midwest,Michigan,Detroit,Women,2047.95,0.45,Online
CM6028,10/17/2021,Midwest,Michigan,Detroit,Women,2204,0.5,Online
EE7669,10/17/2021,Midwest,Michigan,Detroit,Men,2956.8,0.55,Online
CM6027,10/17/2021,Midwest,Michigan,Detroit,Women,4986.8,0.7,Online
EG2009,11/16/2021,Midwest,Michigan,Detroit,Men,6050.52,0.63,Online
CM6007,11/16/2021,Midwest,Michigan,Detroit,Men,3349.5,0.55,Online
CL9855,11/16/2021,Midwest,Michigan,Detroit,Women,2322,0.45,Online
EF3504,11/16/2021,Midwest,Michigan,Detroit,Women,2772.42,0.49,Online
EF0606,11/16/2021,Midwest,Michigan,Detroit,Men,4088.7,0.55,Online
M20324,11/16/2021,Midwest,Michigan,Detroit,Women,6879.99,0.69,Online
EG2659,12/15/2021,Midwest,Michigan,Detroit,Men,8555.25,0.61,Online
FW5445,12/15/2021,Midwest,Michigan,Detroit,Men,4290.88,0.53,Online
FW3136,2/9/2021,Midwest,North Dakota,Fargo,Women,9000,0.3,Online
EH1106,2/9/2021,Midwest,North Dakota,Fargo,Men,27562.5,0.35,Online
EH1943,2/9/2021,Midwest,North Dakota,Fargo,Women,27500,0.4,Online
EG0773,3/8/2021,Midwest,North Dakota,Fargo,Men,51975,0.35,Online
EG2799,3/8/2021,Midwest,North Dakota,Fargo,Men,18000,0.3,Online
EF9919,3/8/2021,Midwest,North Dakota,Fargo,Women,13500,0.3,Online
EE4599,3/8/2021,Midwest,North Dakota,Fargo,Women,5625,0.3,Online
EF9866,3/8/2021,Midwest,North Dakota,Fargo,Men,17500,0.35,Online
EF9908,3/8/2021,Midwest,North Dakota,Fargo,Women,27000,0.4,Online
CM6031,4/9/2021,Midwest,North Dakota,Fargo,Men,47250,0.35,Online
CM6012,4/9/2021,Midwest,North Dakota,Fargo,Men,13500,0.3,Online
EF9926,4/9/2021,Midwest,North Dakota,Fargo,Women,9000,0.3,Online
CM6013,4/9/2021,Midwest,North Dakota,Fargo,Women,5625,0.3,Online
D96931,4/9/2021,Midwest,North Dakota,Fargo,Men,21000,0.35,In-store
BB3218,4/9/2021,Midwest,North Dakota,Fargo,Women,45000,0.4,In-store
EH1875,5/10/2021,Midwest,North Dakota,Fargo,Men,103950,0.35,In-store
CM6032,5/10/2021,Midwest,North Dakota,Fargo,Men,27000,0.3,In-store
EG0691,5/10/2021,Midwest,North Dakota,Fargo,Women,21000,0.3,In-store
G28220,5/10/2021,Midwest,North Dakota,Fargo,Women,12000,0.3,In-store
FW0525,5/10/2021,Midwest,North Dakota,Fargo,Men,21875,0.35,In-store
G26934,5/10/2021,Midwest,North Dakota,Fargo,Women,55000,0.4,In-store
EF3509,6/9/2021,Midwest,North Dakota,Fargo,Men,70000,0.35,In-store
EF3503,6/9/2021,Midwest,North Dakota,Fargo,Men,26250,0.3,In-store
EF3505,6/9/2021,Midwest,North Dakota,Fargo,Women,18000,0.3,In-store
CM6008,6/9/2021,Midwest,North Dakota,Fargo,Women,15750,0.3,In-store
BC0980,6/9/2021,Midwest,North Dakota,Fargo,Men,24500,0.35,In-store
EF9924,6/9/2021,Midwest,North Dakota,Fargo,Women,71500,0.4,In-store
CJ1646-600,7/8/2021,Midwest,North Dakota,Fargo,Men,96250,0.35,In-store
CT4328-101,7/8/2021,Midwest,North Dakota,Fargo,Men,40500,0.3,In-store
CI3482-200,7/8/2021,Midwest,North Dakota,Fargo,Women,27000,0.3,In-store
CD0479-200,7/8/2021,Midwest,North Dakota,Fargo,Women,21000,0.3,In-store
CZ6156-101,7/8/2021,Midwest,North Dakota,Fargo,Men,35000,0.35,In-store
CJ6314-146,7/8/2021,Midwest,North Dakota,Fargo,Women,82500,0.4,In-store
CI0808-100,8/9/2021,Midwest,North Dakota,Fargo,Men,91875,0.35,In-store
CJ0861-017,8/9/2021,Midwest,North Dakota,Fargo,Men,40500,0.3,In-store
AT8242-009,8/9/2021,Midwest,North Dakota,Fargo,Women,27000,0.3,In-store
CK2595-500,8/9/2021,Midwest,North Dakota,Fargo,Women,24000,0.3,In-store
CD0490-104,8/9/2021,Midwest,North Dakota,Fargo,Men,30625,0.35,In-store
315115-112,8/9/2021,Midwest,North Dakota,Fargo,Women,77000,0.4,In-store
AV5186-101,9/10/2021,Midwest,North Dakota,Fargo,Men,66500,0.35,In-store
CJ0860-668,9/10/2021,Midwest,North Dakota,Fargo,Men,28875,0.3,In-store
AJ6910-009,9/10/2021,Midwest,North Dakota,Fargo,Women,15750,0.3,In-store
BQ7043-668,9/10/2021,Midwest,North Dakota,Fargo,Women,13500,0.3,In-store
CK2608-100,9/10/2021,Midwest,North Dakota,Fargo,Men,21000,0.35,In-store
921733-104,9/10/2021,Midwest,North Dakota,Fargo,Women,40500,0.4,In-store
CJ1379-001,10/9/2021,Midwest,North Dakota,Fargo,Men,70000,0.35,In-store
CT1726-100,10/9/2021,Midwest,North Dakota,Fargo,Men,30000,0.3,In-store
CT4525-001,10/9/2021,Midwest,North Dakota,Fargo,Women,18000,0.3,In-store
923112-001,10/9/2021,Midwest,North Dakota,Fargo,Women,15000,0.3,In-store
BQ3381-600,10/9/2021,Midwest,North Dakota,Fargo,Men,21875,0.35,In-store
AO2982-076,2/9/2021,Midwest,North Dakota,Fargo,Women,391.5,0.45,Online
CJ0277-002,2/9/2021,Midwest,North Dakota,Fargo,Men,1049.58,0.49,Online
AQ2730-009,2/9/2021,Midwest,North Dakota,Fargo,Women,809.37,0.51,Online
CT1030-100,3/8/2021,Midwest,North Dakota,Fargo,Men,1826.42,0.47,Online
CK9671-001,3/8/2021,Midwest,North Dakota,Fargo,Men,657.72,0.42,Online
BQ4632-602,3/8/2021,Midwest,North Dakota,Fargo,Women,446.88,0.42,Online
CJ0280-001,3/8/2021,Midwest,North Dakota,Fargo,Women,231,0.42,Online
AR6374-402,3/8/2021,Midwest,North Dakota,Fargo,Men,648,0.5,Online
CU5646-001,3/8/2021,Midwest,North Dakota,Fargo,Women,917.28,0.52,Online
AR4543-013,4/9/2021,Midwest,North Dakota,Fargo,Men,1550.36,0.49,Online
CI3707-100,4/9/2021,Midwest,North Dakota,Fargo,Men,529.76,0.43,Online
CQ9500-100,4/9/2021,Midwest,North Dakota,Fargo,Women,327.18,0.42,Online
CJ1642-002,4/9/2021,Midwest,North Dakota,Fargo,Women,227.04,0.43,Online
CD0888-002,4/9/2021,Midwest,North Dakota,Fargo,Men,835.2,0.48,Online
CI3868-001,4/9/2021,Midwest,North Dakota,Fargo,Women,1765.96,0.53,Online
CJ0636-100,5/10/2021,Midwest,North Dakota,Fargo,Men,3405.6,0.48,Online
852542-087,5/10/2021,Midwest,North Dakota,Fargo,Men,974.16,0.44,Online
CK2351-601,5/10/2021,Midwest,North Dakota,Fargo,Women,811.41,0.43,Online
BV0657-400,5/10/2021,Midwest,North Dakota,Fargo,Women,411.84,0.44,Online
AT8000-104,5/10/2021,Midwest,North Dakota,Fargo,Men,684.48,0.48,Online
554724-066,5/10/2021,Midwest,North Dakota,Fargo,Women,1989,0.51,Online
CJ0619-100,6/9/2021,Midwest,North Dakota,Fargo,Men,2025,0.45,Online
CJ0592-001,6/9/2021,Midwest,North Dakota,Fargo,Men,894.4,0.43,Online
CT3867-001,6/9/2021,Midwest,North Dakota,Fargo,Women,648,0.4,Online
CJ0267-001,6/9/2021,Midwest,North Dakota,Fargo,Women,621.18,0.42,Online
AT7998-104,6/9/2021,Midwest,North Dakota,Fargo,Men,821.56,0.46,Online
AT7898-104,6/9/2021,Midwest,North Dakota,Fargo,Women,2506.14,0.54,Online
CD5086-500,7/8/2021,Midwest,North Dakota,Fargo,Men,3763.2,0.49,Online
CJ0625-700,7/8/2021,Midwest,North Dakota,Fargo,Men,1589.28,0.43,Online
CT4352-104,7/8/2021,Midwest,North Dakota,Fargo,Women,873.2,0.4,Online
CD3002-103,7/8/2021,Midwest,North Dakota,Fargo,Women,866.02,0.43,Online
CD3460-010,7/8/2021,Midwest,North Dakota,Fargo,Men,1352.4,0.46,Online
CD3395-006,7/8/2021,Midwest,North Dakota,Fargo,Women,2857.68,0.54,Online
CQ6569-001,8/9/2021,Midwest,North Dakota,Fargo,Men,3313.38,0.49,Online
AT7997-606,8/9/2021,Midwest,North Dakota,Fargo,Men,1512,0.4,Online
CI3708-700,8/9/2021,Midwest,North Dakota,Fargo,Women,955.71,0.41,Online
CT1104-700,8/9/2021,Midwest,North Dakota,Fargo,Women,810.16,0.41,Online
CD5007-102,8/9/2021,Midwest,North Dakota,Fargo,Men,931.04,0.46,Online
AT7995-104,8/9/2021,Midwest,North Dakota,Fargo,Women,2718.9,0.53,Online
BV9977-101,9/10/2021,Midwest,North Dakota,Fargo,Men,2394,0.5,Online
CD0200-003,9/10/2021,Midwest,North Dakota,Fargo,Men,1052.64,0.43,Online
BQ3177-100,9/10/2021,Midwest,North Dakota,Fargo,Women,605.88,0.44,Online
DA4155-400,9/10/2021,Midwest,North Dakota,Fargo,Women,505.12,0.41,Online
CJ0773-010,9/10/2021,Midwest,North Dakota,Fargo,Men,740.88,0.49,Online
CQ0912-100,9/10/2021,Midwest,North Dakota,Fargo,Women,1524.6,0.55,Online
CT1099-093,10/9/2021,Midwest,North Dakota,Fargo,Men,2671.48,0.47,Online
CI1718-001,10/9/2021,Midwest,North Dakota,Fargo,Men,1077.48,0.41,Online
CD0490-101,10/9/2021,Midwest,North Dakota,Fargo,Women,669.24,0.44,Online
AT7980-606,10/9/2021,Midwest,North Dakota,Fargo,Women,501.6,0.4,Online
BQ3202-011,10/9/2021,Midwest,North Dakota,Fargo,Men,719.1,0.47,Online
CD0113-400,10/12/2021,Midwest,South Dakota,Sioux Falls,Women,60000,0.4,Online
CQ2344-100,11/12/2021,Midwest,South Dakota,Sioux Falls,Men,77000,0.35,Online
AO4971-700,11/12/2021,Midwest,South Dakota,Sioux Falls,Men,33750,0.3,Online
AV2605-101,11/12/2021,Midwest,South Dakota,Sioux Falls,Women,26325,0.3,Online
AA1625-009,11/12/2021,Midwest,South Dakota,Sioux Falls,Women,23625,0.3,Online
CK3022-005,11/12/2021,Midwest,South Dakota,Sioux Falls,Men,31500,0.35,Online
AO7351-104,11/12/2021,Midwest,South Dakota,Sioux Falls,Women,65000,0.4,Online
AJ9515-001,12/11/2021,Midwest,South Dakota,Sioux Falls,Men,105000,0.35,Online
AO2434-101,12/11/2021,Midwest,South Dakota,Sioux Falls,Men,45000,0.3,Online
CJ0861-010,12/11/2021,Midwest,South Dakota,Sioux Falls,Women,37500,0.3,Online
AT1198-401,12/11/2021,Midwest,South Dakota,Sioux Falls,Women,30000,0.3,Online
AT7996-606,12/11/2021,Midwest,South Dakota,Sioux Falls,Men,42000,0.35,Online
CK2772-101,12/11/2021,Midwest,South Dakota,Sioux Falls,Women,78000,0.4,Online
AQ7477-009,1/9/2021,Midwest,South Dakota,Sioux Falls,Men,58187.5,0.35,Online
AQ5707-001,1/9/2021,Midwest,South Dakota,Sioux Falls,Men,28875,0.3,Online
BV4584-001,1/9/2021,Midwest,South Dakota,Sioux Falls,Women,20625,0.3,Online
CD6721-808,1/9/2021,Midwest,South Dakota,Sioux Falls,Women,11250,0.3,Online
AO0566-606,1/9/2021,Midwest,South Dakota,Sioux Falls,Men,27562.5,0.35,Online
AT5410-003,1/9/2021,Midwest,South Dakota,Sioux Falls,Women,38500,0.4,Online
BV6348-300,2/9/2021,Midwest,South Dakota,Sioux Falls,Men,64312.5,0.35,Online
CI3703-401,2/9/2021,Midwest,South Dakota,Sioux Falls,Men,18375,0.3,Online
AT7946-414,2/9/2021,Midwest,South Dakota,Sioux Falls,Women,16875,0.3,Online
BQ5401-001,10/12/2021,Midwest,South Dakota,Sioux Falls,Women,2117.5,0.55,Online
BV7725-500,11/12/2021,Midwest,South Dakota,Sioux Falls,Men,2700.88,0.49,Online
CU7623-002,11/12/2021,Midwest,South Dakota,Sioux Falls,Men,1059.03,0.41,Online
CK5669-400,11/12/2021,Midwest,South Dakota,Sioux Falls,Women,1078.44,0.44,Online
704939-103,11/12/2021,Midwest,South Dakota,Sioux Falls,Women,832.48,0.44,Online
CD5050-400,11/12/2021,Midwest,South Dakota,Sioux Falls,Men,1221.3,0.46,Online
CK5836-100,11/12/2021,Midwest,South Dakota,Sioux Falls,Women,1982.5,0.5,Online
CI1396-600,12/11/2021,Midwest,South Dakota,Sioux Falls,Men,3735.2,0.46,Online
CD0916-001,12/11/2021,Midwest,South Dakota,Sioux Falls,Men,1451.25,0.43,Online
BV1507-001,12/11/2021,Midwest,South Dakota,Sioux Falls,Women,1379.7,0.42,Online
BQ6623-070,12/11/2021,Midwest,South Dakota,Sioux Falls,Women,1012.5,0.45,Online
CD4156-606,12/11/2021,Midwest,South Dakota,Sioux Falls,Men,1260,0.45,Online
CI3831-200,12/11/2021,Midwest,South Dakota,Sioux Falls,Women,2496,0.52,Online
AO1741-003,1/9/2021,Midwest,South Dakota,Sioux Falls,Men,1900.8,0.45,Online
AH8050-100,1/9/2021,Midwest,South Dakota,Sioux Falls,Men,1041.92,0.44,Online
CD4159-606,1/9/2021,Midwest,South Dakota,Sioux Falls,Women,740,0.4,Online
CK4363-100,1/9/2021,Midwest,South Dakota,Sioux Falls,Women,415.8,0.45,Online
CN8490-100,1/9/2021,Midwest,South Dakota,Sioux Falls,Men,1032.43,0.49,Online
CI9921-001,1/9/2021,Midwest,South Dakota,Sioux Falls,Women,1211.76,0.51,Online
AO3269-717,2/9/2021,Midwest,South Dakota,Sioux Falls,Men,2325.6,0.45,Online
CI9367-301,2/9/2021,Midwest,South Dakota,Sioux Falls,Men,745.62,0.43,Online
AT7960-104,2/9/2021,Midwest,South Dakota,Sioux Falls,Women,685.44,0.42,Online
AT8179-100,12/17/2021,Midwest,Missouri,St. Louis,Women,49000,0.35,In-store
AV3866-001,12/17/2021,Midwest,Missouri,St. Louis,Women,49000,0.4,In-store
AH1015-010,12/17/2021,Midwest,Missouri,St. Louis,Men,55125,0.35,In-store
AT5293-004,12/17/2021,Midwest,Missouri,St. Louis,Women,112500,0.5,In-store
AT7949-606,1/11/2021,Midwest,Missouri,St. Louis,Men,67500,0.4,In-store
AT6395-002,1/11/2021,Midwest,Missouri,St. Louis,Men,41562.5,0.35,In-store
CK6357-005,1/11/2021,Midwest,Missouri,St. Louis,Women,24937.5,0.35,In-store
AV5555-001,1/11/2021,Midwest,Missouri,St. Louis,Women,26000,0.4,In-store
310805-137,1/11/2021,Midwest,Missouri,St. Louis,Men,45937.5,0.35,In-store
130690-017,1/11/2021,Midwest,Missouri,St. Louis,Women,59375,0.5,In-store
CT1264-101,2/11/2021,Midwest,Missouri,St. Louis,Men,72500,0.4,In-store
CK5668-600,2/11/2021,Midwest,Missouri,St. Louis,Men,32812.5,0.35,In-store
BQ5427-401,2/11/2021,Midwest,Missouri,St. Louis,Women,22312.5,0.35,In-store
AQ7497-300,12/9/2021,Midwest,Ohio,Columbus,Women,149500,0.4,Online
CT4526-100,12/9/2021,Midwest,Ohio,Columbus,Women,136500,0.4,Online
AH7378-801,12/9/2021,Midwest,Ohio,Columbus,Men,137812.5,0.35,Online
CJ0404-001,12/9/2021,Midwest,Ohio,Columbus,Women,250000,0.5,Online
CI3871-300,10/6/2021,Midwest,Iowa,Des Moines,Women,50000,0.4,In-store
BQ2728-012,11/6/2021,Midwest,Iowa,Des Moines,Men,54000,0.3,In-store
CT3110-400,11/6/2021,Midwest,Iowa,Des Moines,Men,33687.5,0.35,In-store
CJ0270-601,11/6/2021,Midwest,Iowa,Des Moines,Women,23100,0.3,In-store
CT8919-700,11/6/2021,Midwest,Iowa,Des Moines,Women,21000,0.3,In-store
CT1020-001,11/6/2021,Midwest,Iowa,Des Moines,Men,52500,0.5,In-store
CD5082-001,11/6/2021,Midwest,Iowa,Des Moines,Women,71500,0.4,In-store
BV5739-500,12/5/2021,Midwest,Iowa,Des Moines,Men,94500,0.3,In-store
CW4286-100,12/5/2021,Midwest,Iowa,Des Moines,Men,56875,0.35,In-store
CD0887-201,12/5/2021,Midwest,Iowa,Des Moines,Women,41250,0.3,In-store
CD5028-900,12/5/2021,Midwest,Iowa,Des Moines,Women,33750,0.3,In-store
AJ6900-102,12/5/2021,Midwest,Iowa,Des Moines,Men,67500,0.5,In-store
CI9842-500,12/5/2021,Midwest,Iowa,Des Moines,Women,84500,0.4,In-store
CI0919-100,1/3/2021,Midwest,Iowa,Des Moines,Men,40500,0.3,In-store
CK7200-800,1/3/2021,Midwest,Iowa,Des Moines,Men,26250,0.35,In-store
487754-303,1/3/2021,Midwest,Iowa,Des Moines,Women,15000,0.3,In-store
AH7249-118,1/3/2021,Midwest,Iowa,Des Moines,Women,7500,0.3,In-store
CJ9684-001,1/3/2021,Midwest,Iowa,Des Moines,Men,30000,0.5,In-store
AO0354-108,1/3/2021,Midwest,Iowa,Des Moines,Women,30000,0.4,In-store
AT2863-100,2/3/2021,Midwest,Iowa,Des Moines,Men,45000,0.3,In-store
832528-001,2/3/2021,Midwest,Iowa,Des Moines,Men,15750,0.35,In-store
CD4371-001,2/3/2021,Midwest,Iowa,Des Moines,Women,12000,0.3,In-store
AQ8830-016,12/17/2021,Midwest,Missouri,St. Louis,Women,1804.8,0.47,Online
AO9819-001,12/17/2021,Midwest,Missouri,St. Louis,Women,1555.84,0.52,Online
AR3863-101,12/17/2021,Midwest,Missouri,St. Louis,Men,1848,0.5,Online
CI3706-100,12/17/2021,Midwest,Missouri,St. Louis,Women,3612.42,0.61,Online
AT1369-103,1/11/2021,Midwest,Missouri,St. Louis,Men,2479.4,0.55,Online
AQ1189-009,1/11/2021,Midwest,Missouri,St. Louis,Men,1437.73,0.47,Online
CU5133-600,1/11/2021,Midwest,Missouri,St. Louis,Women,940.94,0.47,Online
CK9670-100,1/11/2021,Midwest,Missouri,St. Louis,Women,823.68,0.52,Online
CI5546-100,1/11/2021,Midwest,Missouri,St. Louis,Men,1519.98,0.47,Online
BQ6826-003,1/11/2021,Midwest,Missouri,St. Louis,Women,2119.68,0.64,Online
CU0814-102,2/11/2021,Midwest,Missouri,St. Louis,Men,2888.5,0.53,Online
CD3395-006,2/11/2021,Midwest,Missouri,St. Louis,Men,1139.28,0.47,Online
AV4789-104,2/11/2021,Midwest,Missouri,St. Louis,Women,724.5,0.45,Online
CJ3312-001,12/9/2021,Midwest,Ohio,Columbus,Women,4939.48,0.52,Online
AR6631-004,12/9/2021,Midwest,Ohio,Columbus,Women,4630.5,0.5,Online
BQ6166-003,12/9/2021,Midwest,Ohio,Columbus,Men,4731.44,0.49,Online
CQ0492-001,12/9/2021,Midwest,Ohio,Columbus,Women,6926.4,0.6,Online
918193-700,10/6/2021,Midwest,Iowa,Des Moines,Women,1895.81,0.53,Online
AQ0926-001,11/6/2021,Midwest,Iowa,Des Moines,Men,2020.48,0.44,Online
AQ7489-008,11/6/2021,Midwest,Iowa,Des Moines,Men,1128.96,0.49,Online
CD7070-009,11/6/2021,Midwest,Iowa,Des Moines,Women,802.56,0.44,Online
AH7857-009,11/6/2021,Midwest,Iowa,Des Moines,Women,724.88,0.41,Online
CT5229-001,11/6/2021,Midwest,Iowa,Des Moines,Men,1617,0.6,Online
CJ1300-401,11/6/2021,Midwest,Iowa,Des Moines,Women,2208.96,0.52,Online
880848-005,12/5/2021,Midwest,Iowa,Des Moines,Men,3333.96,0.42,Online
AT8240-003,12/5/2021,Midwest,Iowa,Des Moines,Men,2010.19,0.47,Online
942851-002,12/5/2021,Midwest,Iowa,Des Moines,Women,1638.42,0.42,Online
AR5677-200,12/5/2021,Midwest,Iowa,Des Moines,Women,1285.27,0.43,Online
CI9949-001,12/5/2021,Midwest,Iowa,Des Moines,Men,2123.41,0.61,Online
AJ6959-717,12/5/2021,Midwest,Iowa,Des Moines,Women,2855.6,0.55,Online
415445-102,1/3/2021,Midwest,Iowa,Des Moines,Men,1587.6,0.45,Online
BQ5422-200,1/3/2021,Midwest,Iowa,Des Moines,Men,933.8,0.46,Online
AT7975-606,1/3/2021,Midwest,Iowa,Des Moines,Women,479.7,0.41,Online
553558-125,1/3/2021,Midwest,Iowa,Des Moines,Women,300.15,0.45,Online
AQ0925-002,1/3/2021,Midwest,Iowa,Des Moines,Men,1060.2,0.62,Online
CD6404-800,1/3/2021,Midwest,Iowa,Des Moines,Women,1124.2,0.55,Online
AQ4176-049,2/3/2021,Midwest,Iowa,Des Moines,Men,1664.6,0.41,Online
CT3632-001,2/3/2021,Midwest,Iowa,Des Moines,Men,554.19,0.49,Online
CK2718-003,2/3/2021,Midwest,Iowa,Des Moines,Women,516,0.43,Online
AO2924-401,2/10/2021,Midwest,Indiana,Indianapolis,Women,13125,0.35,In-store
AR4229-003,2/10/2021,Midwest,Indiana,Indianapolis,Men,27000,0.3,In-store
AQ8306-407,2/10/2021,Midwest,Indiana,Indianapolis,Women,24000,0.4,In-store
CD0881-104,3/9/2021,Midwest,Indiana,Indianapolis,Men,52000,0.4,In-store
CT5342-007,3/9/2021,Midwest,Indiana,Indianapolis,Men,22500,0.4,In-store
CI3705-600,3/9/2021,Midwest,Indiana,Indianapolis,Women,14437.5,0.35,In-store
AQ7878-003,3/9/2021,Midwest,Indiana,Indianapolis,Women,8750,0.35,In-store
AO0570-810,3/9/2021,Midwest,Indiana,Indianapolis,Men,18375,0.3,In-store
CT5528-001,3/9/2021,Midwest,Indiana,Indianapolis,Women,27500,0.4,In-store
CD7288-001,4/10/2021,Midwest,Indiana,Indianapolis,Men,50000,0.4,In-store
BQ5435-703,4/10/2021,Midwest,Indiana,Indianapolis,Men,20000,0.4,In-store
BV0612-001,4/10/2021,Midwest,Indiana,Indianapolis,Women,10500,0.35,In-store
CD2182-001,4/10/2021,Midwest,Indiana,Indianapolis,Women,8750,0.35,In-store
133000-106,4/10/2021,Midwest,Indiana,Indianapolis,Men,29250,0.3,In-store
CJ0579-400,4/10/2021,Midwest,Indiana,Indianapolis,Women,55000,0.4,In-store
BV0417-401,5/11/2021,Midwest,Indiana,Indianapolis,Men,130800,0.4,In-store
AQ2203-003,5/11/2021,Midwest,Indiana,Indianapolis,Men,40000,0.4,In-store
BV5502-600,5/11/2021,Midwest,Indiana,Indianapolis,Women,27562.5,0.35,In-store
CD7005-001,5/11/2021,Midwest,Indiana,Indianapolis,Women,21437.5,0.35,In-store
CD2803-001,5/11/2021,Midwest,Indiana,Indianapolis,Men,27000,0.3,In-store
CJ6971-001,5/11/2021,Midwest,Indiana,Indianapolis,Women,71500,0.4,In-store
AJ7695-100,6/10/2021,Midwest,Indiana,Indianapolis,Men,92000,0.4,In-store
640744-016,6/10/2021,Midwest,Indiana,Indianapolis,Men,45500,0.4,In-store
AQ2568-100,6/10/2021,Midwest,Indiana,Indianapolis,Women,21000,0.35,In-store
CT2007-100,6/10/2021,Midwest,Indiana,Indianapolis,Women,18375,0.35,In-store
CI3866-100,6/10/2021,Midwest,Indiana,Indianapolis,Men,21000,0.3,In-store
CU8861-460,6/10/2021,Midwest,Indiana,Indianapolis,Women,78000,0.4,In-store
AT6107-606,7/9/2021,Midwest,Indiana,Indianapolis,Men,121000,0.4,In-store
CJ0219-400,7/9/2021,Midwest,Indiana,Indianapolis,Men,60000,0.4,In-store
BQ5615-002,7/9/2021,Midwest,Indiana,Indianapolis,Women,35437.5,0.35,In-store
BQ3448-400,7/9/2021,Midwest,Indiana,Indianapolis,Women,27562.5,0.35,In-store
BV6344-001,7/9/2021,Midwest,Indiana,Indianapolis,Men,33000,0.3,In-store
CQ6639-001,7/9/2021,Midwest,Indiana,Indianapolis,Women,90000,0.4,In-store
AO2132-401,8/10/2021,Midwest,Indiana,Indianapolis,Men,105000,0.4,In-store
CD4363-103,8/10/2021,Midwest,Indiana,Indianapolis,Men,54000,0.4,In-store
CI3794-600,8/10/2021,Midwest,Indiana,Indianapolis,Women,31500,0.35,In-store
CK4126-001,8/10/2021,Midwest,Indiana,Indianapolis,Women,28000,0.35,In-store
CQ3317-001,8/10/2021,Midwest,Indiana,Indianapolis,Men,26250,0.3,In-store
AA8030-108,8/10/2021,Midwest,Indiana,Indianapolis,Women,77000,0.4,In-store
AO3622-006,9/11/2021,Midwest,Indiana,Indianapolis,Men,66500,0.4,In-store
AT7967-104,9/11/2021,Midwest,Indiana,Indianapolis,Men,33000,0.4,In-store
AT8000-104,9/11/2021,Midwest,Indiana,Indianapolis,Women,15312.5,0.35,In-store
AT7898-104,9/11/2021,Midwest,Indiana,Indianapolis,Women,13125,0.35,In-store
AT7995-104,9/11/2021,Midwest,Indiana,Indianapolis,Men,15750,0.3,In-store
AT7960-104,9/11/2021,Midwest,Indiana,Indianapolis,Women,36000,0.4,In-store
BQ3177-100,10/10/2021,Midwest,Indiana,Indianapolis,Men,72000,0.4,In-store
343881-412,10/10/2021,Midwest,Indiana,Indianapolis,Men,35000,0.4,In-store
AQ4312-107,10/10/2021,Midwest,Indiana,Indianapolis,Women,18375,0.35,In-store
BQ3381-600,10/10/2021,Midwest,Indiana,Indianapolis,Women,18375,0.35,In-store
CD0188-101,10/10/2021,Midwest,Indiana,Indianapolis,Men,20250,0.3,In-store
AA7406-006,10/10/2021,Midwest,Indiana,Indianapolis,Women,55000,0.4,In-store
CD0917-300,11/10/2021,Midwest,Indiana,Indianapolis,Men,76500,0.4,In-store
CI2666-400,11/10/2021,Midwest,Indiana,Indianapolis,Men,45500,0.4,In-store
AT5301-003,11/10/2021,Midwest,Indiana,Indianapolis,Women,33075,0.35,In-store
CD2153-001,11/10/2021,Midwest,Indiana,Indianapolis,Women,33687.5,0.35,In-store
AT7324-001,11/10/2021,Midwest,Indiana,Indianapolis,Men,45000,0.3,In-store
CJ0710-004,11/10/2021,Midwest,Indiana,Indianapolis,Women,91000,0.4,In-store
